Time,PacketsReceived,Distance
249.404,2459,259.404
249.504,2460,259.504
249.604,2461,259.604
249.704,2462,259.704
249.804,2463,259.804
249.904,2464,259.904
250.004,2465,260.004
250.104,2466,260.104
250.204,2467,260.204
250.304,2468,260.304
250.404,2469,260.404
250.504,2470,260.504
250.604,2471,260.604
250.704,2472,260.704
250.804,2473,260.804
250.904,2474,260.904
251.004,2475,261.004
251.104,2476,261.104
251.204,2477,261.204
251.304,2478,261.304
251.404,2479,261.404
251.504,2480,261.504
251.604,2481,261.604
251.704,2482,261.704
251.804,2483,261.804
251.904,2484,261.904
252.004,2485,262.004
252.104,2486,262.104
252.204,2487,262.204
252.304,2488,262.304
252.404,2489,262.404
252.504,2490,262.504
252.604,2491,262.604
252.704,2492,262.704
252.804,2493,262.804
252.904,2494,262.904
253.004,2495,263.004
253.104,2496,263.104
253.204,2497,263.204
253.304,2498,263.304
253.404,2499,263.404
253.504,2500,263.504
253.604,2501,263.604
253.704,2502,263.704
253.804,2503,263.804
253.904,2504,263.904
254.004,2505,264.004
254.104,2506,264.104
254.204,2507,264.204
254.304,2508,264.304
254.404,2509,264.404
254.504,2510,264.504
254.604,2511,264.604
254.704,2512,264.704
254.804,2513,264.804
254.904,2514,264.904
255.004,2515,265.004
255.104,2516,265.104
255.204,2517,265.204
255.304,2518,265.304
255.404,2519,265.404
255.504,2520,265.504
255.604,2521,265.604
255.704,2522,265.704
255.804,2523,265.804
255.904,2524,265.904
256.004,2525,266.004
256.104,2526,266.104
256.204,2527,266.204
256.304,2528,266.304
256.404,2529,266.404
256.604,2530,266.604
256.704,2531,266.704
256.804,2532,266.804
256.904,2533,266.904
257.004,2534,267.004
257.104,2535,267.104
257.204,2536,267.204
257.304,2537,267.304
257.404,2538,267.404
257.504,2539,267.504
257.604,2540,267.604
257.704,2541,267.704
257.804,2542,267.804
257.904,2543,267.904
258.004,2544,268.004
258.104,2545,268.104
258.204,2546,268.204
258.304,2547,268.304
258.404,2548,268.404
258.504,2549,268.504
258.604,2550,268.604
258.704,2551,268.704
258.804,2552,268.804
258.904,2553,268.904
259.004,2554,269.004
259.104,2555,269.104
259.204,2556,269.204
259.304,2557,269.304
259.404,2558,269.404
259.504,2559,269.504
259.604,2560,269.604
259.704,2561,269.704
259.904,2562,269.904
260.004,2563,270.004
260.104,2564,270.104
260.204,2565,270.204
260.304,2566,270.304
260.404,2567,270.404
260.504,2568,270.504
260.604,2569,270.604
260.704,2570,270.704
260.804,2571,270.804
260.904,2572,270.904
261.004,2573,271.004
261.104,2574,271.104
261.204,2575,271.204
261.304,2576,271.304
261.404,2577,271.404
261.504,2578,271.504
261.604,2579,271.604
261.704,2580,271.704
261.804,2581,271.804
261.904,2582,271.904
262.004,2583,272.004
262.104,2584,272.104
262.204,2585,272.204
262.304,2586,272.304
262.404,2587,272.404
262.504,2588,272.504
262.604,2589,272.604
262.704,2590,272.704
262.804,2591,272.804
262.904,2592,272.904
263.004,2593,273.004
263.104,2594,273.104
263.204,2595,273.204
263.304,2596,273.304
263.404,2597,273.404
263.504,2598,273.504
263.604,2599,273.604
263.704,2600,273.704
263.904,2601,273.904
264.004,2602,274.004
264.104,2603,274.104
264.204,2604,274.204
264.304,2605,274.304
264.404,2606,274.404
264.504,2607,274.504
264.604,2608,274.604
264.704,2609,274.704
264.804,2610,274.804
264.904,2611,274.904
265.004,2612,275.004
265.104,2613,275.104
265.204,2614,275.204
265.304,2615,275.304
265.404,2616,275.404
265.504,2617,275.504
265.604,2618,275.604
265.704,2619,275.704
265.804,2620,275.804
265.904,2621,275.904
266.004,2622,276.004
266.104,2623,276.104
266.204,2624,276.204
266.304,2625,276.304
266.404,2626,276.404
266.504,2627,276.504
266.604,2628,276.604
266.704,2629,276.704
266.804,2630,276.804
266.904,2631,276.904
267.004,2632,277.004
267.104,2633,277.104
267.204,2634,277.204
267.304,2635,277.304
267.404,2636,277.404
267.504,2637,277.504
267.604,2638,277.604
267.704,2639,277.704
267.804,2640,277.804
267.904,2641,277.904
268.004,2642,278.004
268.104,2643,278.104
268.204,2644,278.204
268.304,2645,278.304
268.404,2646,278.404
268.504,2647,278.504
268.604,2648,278.604
268.704,2649,278.704
268.804,2650,278.804
268.904,2651,278.904
269.004,2652,279.004
269.104,2653,279.104
269.204,2654,279.204
269.304,2655,279.304
269.404,2656,279.404
269.504,2657,279.504
269.604,2658,279.604
269.704,2659,279.704
269.804,2660,279.804
269.904,2661,279.904
270.004,2662,280.004
270.104,2663,280.104
270.204,2664,280.204
270.304,2665,280.304
270.404,2666,280.404
270.504,2667,280.504
270.604,2668,280.604
270.704,2669,280.704
270.804,2670,280.804
270.904,2671,280.904
271.004,2672,281.004
271.104,2673,281.104
271.204,2674,281.204
271.304,2675,281.304
271.404,2676,281.404
271.504,2677,281.504
271.604,2678,281.604
271.704,2679,281.704
271.804,2680,281.804
271.904,2681,281.904
272.004,2682,282.004
272.104,2683,282.104
272.204,2684,282.204
272.304,2685,282.304
272.404,2686,282.404
272.504,2687,282.504
272.604,2688,282.604
272.704,2689,282.704
272.804,2690,282.804
272.904,2691,282.904
273.004,2692,283.004
273.104,2693,283.104
273.204,2694,283.204
273.304,2695,283.304
273.404,2696,283.404
273.504,2697,283.504
273.604,2698,283.604
273.704,2699,283.704
273.804,2700,283.804
273.904,2701,283.904
274.004,2702,284.004
274.104,2703,284.104
274.204,2704,284.204
274.304,2705,284.304
274.404,2706,284.404
274.504,2707,284.504
274.604,2708,284.604
274.704,2709,284.704
274.804,2710,284.804
274.904,2711,284.904
275.004,2712,285.004
275.104,2713,285.104
275.204,2714,285.204
275.304,2715,285.304
275.404,2716,285.404
275.504,2717,285.504
275.604,2718,285.604
275.704,2719,285.704
275.804,2720,285.804
275.904,2721,285.904
276.004,2722,286.004
276.104,2723,286.104
276.204,2724,286.204
276.304,2725,286.304
276.404,2726,286.404
276.504,2727,286.504
276.604,2728,286.604
276.704,2729,286.704
276.804,2730,286.804
276.904,2731,286.904
277.004,2732,287.004
277.104,2733,287.104
277.204,2734,287.204
277.304,2735,287.304
277.404,2736,287.404
277.504,2737,287.504
277.604,2738,287.604
277.704,2739,287.704
277.804,2740,287.804
277.904,2741,287.904
278.004,2742,288.004
278.104,2743,288.104
278.204,2744,288.204
278.304,2745,288.304
278.404,2746,288.404
278.504,2747,288.504
278.604,2748,288.604
278.704,2749,288.704
278.804,2750,288.804
278.904,2751,288.904
279.004,2752,289.004
279.104,2753,289.104
279.204,2754,289.204
279.304,2755,289.304
279.404,2756,289.404
279.504,2757,289.504
279.604,2758,289.604
279.704,2759,289.704
279.804,2760,289.804
279.904,2761,289.904
280.004,2762,290.004
280.104,2763,290.104
280.204,2764,290.204
280.304,2765,290.304
280.404,2766,290.404
280.504,2767,290.504
280.604,2768,290.604
280.704,2769,290.704
280.804,2770,290.804
280.904,2771,290.904
281.004,2772,291.004
281.104,2773,291.104
281.204,2774,291.204
281.304,2775,291.304
281.404,2776,291.404
281.504,2777,291.504
281.604,2778,291.604
281.704,2779,291.704
281.804,2780,291.804
282.004,2781,292.004
282.104,2782,292.104
282.204,2783,292.204
282.304,2784,292.304
282.404,2785,292.404
282.504,2786,292.504
282.604,2787,292.604
282.704,2788,292.704
282.804,2789,292.804
282.904,2790,292.904
283.004,2791,293.004
283.104,2792,293.104
283.204,2793,293.204
283.304,2794,293.304
283.404,2795,293.404
283.504,2796,293.504
283.604,2797,293.604
283.704,2798,293.704
283.804,2799,293.804
283.904,2800,293.904
284.004,2801,294.004
284.104,2802,294.104
284.204,2803,294.204
284.304,2804,294.304
284.404,2805,294.404
284.504,2806,294.504
284.604,2807,294.604
284.704,2808,294.704
284.804,2809,294.804
284.904,2810,294.904
285.004,2811,295.004
285.104,2812,295.104
285.204,2813,295.204
285.304,2814,295.304
285.404,2815,295.404
285.504,2816,295.504
285.604,2817,295.604
285.704,2818,295.704
285.804,2819,295.804
285.904,2820,295.904
286.004,2821,296.004
286.104,2822,296.104
286.204,2823,296.204
286.304,2824,296.304
286.404,2825,296.404
286.504,2826,296.504
286.604,2827,296.604
286.704,2828,296.704
286.804,2829,296.804
286.904,2830,296.904
287.004,2831,297.004
287.104,2832,297.104
287.204,2833,297.204
287.304,2834,297.304
287.404,2835,297.404
287.504,2836,297.504
287.604,2837,297.604
287.704,2838,297.704
287.804,2839,297.804
287.904,2840,297.904
288.004,2841,298.004
288.104,2842,298.104
288.204,2843,298.204
288.304,2844,298.304
288.404,2845,298.404
288.504,2846,298.504
288.604,2847,298.604
288.704,2848,298.704
288.804,2849,298.804
288.904,2850,298.904
289.004,2851,299.004
289.104,2852,299.104
289.204,2853,299.204
289.304,2854,299.304
289.404,2855,299.404
289.504,2856,299.504
289.604,2857,299.604
289.704,2858,299.704
289.804,2859,299.804
289.904,2860,299.904
290.004,2861,300.004
290.104,2862,300.104
290.204,2863,300.204
290.304,2864,300.304
290.404,2865,300.404
290.504,2866,300.504
290.604,2867,300.604
290.704,2868,300.704
290.804,2869,300.804
290.904,2870,300.904
291.004,2871,301.004
291.104,2872,301.104
291.204,2873,301.204
291.304,2874,301.304
291.404,2875,301.404
291.504,2876,301.504
291.604,2877,301.604
291.704,2878,301.704
291.804,2879,301.804
291.904,2880,301.904
292.104,2881,302.104
292.204,2882,302.204
292.304,2883,302.304
292.404,2884,302.404
292.504,2885,302.504
292.604,2886,302.604
292.704,2887,302.704
292.804,2888,302.804
292.904,2889,302.904
293.004,2890,303.004
293.104,2891,303.104
293.204,2892,303.204
293.304,2893,303.304
293.404,2894,303.404
293.504,2895,303.504
293.604,2896,303.604
293.704,2897,303.704
293.804,2898,303.804
293.904,2899,303.904
294.004,2900,304.004
294.104,2901,304.104
294.204,2902,304.204
294.304,2903,304.304
294.404,2904,304.404
294.504,2905,304.504
294.604,2906,304.604
294.804,2907,304.804
294.904,2908,304.904
295.004,2909,305.004
295.104,2910,305.104
295.204,2911,305.204
295.304,2912,305.304
295.404,2913,305.404
295.504,2914,305.504
295.604,2915,305.604
295.704,2916,305.704
295.804,2917,305.804
295.904,2918,305.904
296.004,2919,306.004
296.104,2920,306.104
296.204,2921,306.204
296.304,2922,306.304
296.404,2923,306.404
296.504,2924,306.504
296.604,2925,306.604
296.704,2926,306.704
296.804,2927,306.804
296.904,2928,306.904
297.004,2929,307.004
297.104,2930,307.104
297.304,2931,307.304
297.404,2932,307.404
297.504,2933,307.504
297.604,2934,307.604
297.704,2935,307.704
297.804,2936,307.804
297.904,2937,307.904
298.004,2938,308.004
298.104,2939,308.104
298.204,2940,308.204
298.304,2941,308.304
298.404,2942,308.404
298.504,2943,308.504
298.604,2944,308.604
298.704,2945,308.704
298.804,2946,308.804
298.904,2947,308.904
299.004,2948,309.004
299.104,2949,309.104
299.204,2950,309.204
299.304,2951,309.304
299.404,2952,309.404
299.504,2953,309.504
299.604,2954,309.604
299.704,2955,309.704
299.804,2956,309.804
299.904,2957,309.904
300.004,2958,310.004
300.104,2959,310.104
300.204,2960,310.204
300.304,2961,310.304
300.404,2962,310.404
300.604,2963,310.604
300.704,2964,310.704
300.904,2965,310.904
301.004,2966,311.004
301.104,2967,311.104
301.204,2968,311.204
301.304,2969,311.304
301.404,2970,311.404
301.504,2971,311.504
301.604,2972,311.604
301.704,2973,311.704
301.804,2974,311.804
301.904,2975,311.904
302.004,2976,312.004
302.104,2977,312.104
302.204,2978,312.204
302.304,2979,312.304
302.404,2980,312.404
302.504,2981,312.504
302.604,2982,312.604
302.704,2983,312.704
302.804,2984,312.804
302.904,2985,312.904
303.004,2986,313.004
303.104,2987,313.104
303.204,2988,313.204
303.304,2989,313.304
303.404,2990,313.404
303.504,2991,313.504
303.604,2992,313.604
303.704,2993,313.704
303.804,2994,313.804
303.904,2995,313.904
304.004,2996,314.004
304.104,2997,314.104
304.204,2998,314.204
304.304,2999,314.304
304.404,3000,314.404
304.504,3001,314.504
304.604,3002,314.604
304.704,3003,314.704
304.804,3004,314.804
304.904,3005,314.904
305.004,3006,315.004
305.104,3007,315.104
305.204,3008,315.204
305.304,3009,315.304
305.404,3010,315.404
305.504,3011,315.504
305.604,3012,315.604
305.704,3013,315.704
305.804,3014,315.804
305.904,3015,315.904
306.004,3016,316.004
306.104,3017,316.104
306.204,3018,316.204
306.304,3019,316.304
306.404,3020,316.404
306.504,3021,316.504
306.604,3022,316.604
306.704,3023,316.704
306.804,3024,316.804
306.904,3025,316.904
307.004,3026,317.004
307.104,3027,317.104
307.204,3028,317.204
307.304,3029,317.304
307.404,3030,317.404
307.504,3031,317.504
307.604,3032,317.604
307.704,3033,317.704
307.804,3034,317.804
307.904,3035,317.904
308.004,3036,318.004
308.104,3037,318.104
308.204,3038,318.204
308.304,3039,318.304
308.404,3040,318.404
308.504,3041,318.504
308.604,3042,318.604
308.704,3043,318.704
308.804,3044,318.804
308.904,3045,318.904
309.004,3046,319.004
309.104,3047,319.104
309.204,3048,319.204
309.304,3049,319.304
309.404,3050,319.404
309.504,3051,319.504
309.604,3052,319.604
309.704,3053,319.704
309.804,3054,319.804
309.904,3055,319.904
310.004,3056,320.004
310.104,3057,320.104
310.204,3058,320.204
310.304,3059,320.304
310.404,3060,320.404
310.504,3061,320.504
310.604,3062,320.604
310.704,3063,320.704
310.804,3064,320.804
310.904,3065,320.904
311.004,3066,321.004
311.104,3067,321.104
311.204,3068,321.204
311.304,3069,321.304
311.404,3070,321.404
311.504,3071,321.504
311.604,3072,321.604
311.704,3073,321.704
311.804,3074,321.804
311.904,3075,321.904
312.004,3076,322.004
312.104,3077,322.104
312.204,3078,322.204
312.404,3079,322.404
312.504,3080,322.504
312.604,3081,322.604
312.704,3082,322.704
312.804,3083,322.804
312.904,3084,322.904
313.004,3085,323.004
313.104,3086,323.104
313.204,3087,323.204
313.304,3088,323.304
313.404,3089,323.404
313.504,3090,323.504
313.604,3091,323.604
313.704,3092,323.704
313.804,3093,323.804
313.904,3094,323.904
314.004,3095,324.004
314.104,3096,324.104
314.204,3097,324.204
314.304,3098,324.304
314.404,3099,324.404
314.504,3100,324.504
314.604,3101,324.604
314.704,3102,324.704
314.804,3103,324.804
314.904,3104,324.904
315.004,3105,325.004
315.104,3106,325.104
315.204,3107,325.204
315.304,3108,325.304
315.404,3109,325.404
315.504,3110,325.504
315.604,3111,325.604
315.704,3112,325.704
315.804,3113,325.804
315.904,3114,325.904
316.004,3115,326.004
316.104,3116,326.104
316.204,3117,326.204
316.304,3118,326.304
316.404,3119,326.404
316.504,3120,326.504
316.604,3121,326.604
316.704,3122,326.704
316.804,3123,326.804
316.904,3124,326.904
317.004,3125,327.004
317.104,3126,327.104
317.204,3127,327.204
317.304,3128,327.304
317.404,3129,327.404
317.504,3130,327.504
317.604,3131,327.604
317.704,3132,327.704
317.804,3133,327.804
317.904,3134,327.904
318.104,3135,328.104
318.204,3136,328.204
318.304,3137,328.304
318.404,3138,328.404
318.504,3139,328.504
318.604,3140,328.604
318.704,3141,328.704
318.904,3142,328.904
319.004,3143,329.004
319.104,3144,329.104
319.204,3145,329.204
319.304,3146,329.304
319.404,3147,329.404
319.504,3148,329.504
319.604,3149,329.604
319.704,3150,329.704
319.804,3151,329.804
319.904,3152,329.904
320.004,3153,330.004
320.104,3154,330.104
320.204,3155,330.204
320.304,3156,330.304
320.404,3157,330.404
320.504,3158,330.504
320.604,3159,330.604
320.704,3160,330.704
320.804,3161,330.804
320.904,3162,330.904
321.004,3163,331.004
321.104,3164,331.104
321.204,3165,331.204
321.304,3166,331.304
321.404,3167,331.404
321.504,3168,331.504
321.604,3169,331.604
321.704,3170,331.704
321.804,3171,331.804
321.904,3172,331.904
322.004,3173,332.004
322.104,3174,332.104
322.204,3175,332.204
322.404,3176,332.404
322.504,3177,332.504
322.604,3178,332.604
322.704,3179,332.704
322.804,3180,332.804
322.904,3181,332.904
323.004,3182,333.004
323.104,3183,333.104
323.204,3184,333.204
323.304,3185,333.304
323.404,3186,333.404
323.504,3187,333.504
323.604,3188,333.604
323.704,3189,333.704
323.804,3190,333.804
323.904,3191,333.904
324.004,3192,334.004
324.104,3193,334.104
324.204,3194,334.204
324.304,3195,334.304
324.404,3196,334.404
324.504,3197,334.504
324.604,3198,334.604
324.704,3199,334.704
324.804,3200,334.804
324.904,3201,334.904
325.004,3202,335.004
325.104,3203,335.104
325.204,3204,335.204
325.304,3205,335.304
325.404,3206,335.404
325.504,3207,335.504
325.604,3208,335.604
325.704,3209,335.704
325.804,3210,335.804
325.904,3211,335.904
326.004,3212,336.004
326.104,3213,336.104
326.204,3214,336.204
326.304,3215,336.304
326.404,3216,336.404
326.504,3217,336.504
326.604,3218,336.604
326.704,3219,336.704
326.804,3220,336.804
326.904,3221,336.904
327.004,3222,337.004
327.104,3223,337.104
327.204,3224,337.204
327.304,3225,337.304
327.404,3226,337.404
327.504,3227,337.504
327.604,3228,337.604
327.704,3229,337.704
327.804,3230,337.804
327.904,3231,337.904
328.004,3232,338.004
328.104,3233,338.104
328.204,3234,338.204
328.304,3235,338.304
328.404,3236,338.404
328.504,3237,338.504
328.604,3238,338.604
328.704,3239,338.704
328.804,3240,338.804
328.904,3241,338.904
329.004,3242,339.004
329.104,3243,339.104
329.204,3244,339.204
329.304,3245,339.304
329.404,3246,339.404
329.504,3247,339.504
329.604,3248,339.604
329.704,3249,339.704
329.804,3250,339.804
329.904,3251,339.904
330.004,3252,340.004
330.104,3253,340.104
330.204,3254,340.204
330.304,3255,340.304
330.404,3256,340.404
330.504,3257,340.504
330.604,3258,340.604
330.704,3259,340.704
330.804,3260,340.804
330.904,3261,340.904
331.004,3262,341.004
331.104,3263,341.104
331.204,3264,341.204
331.304,3265,341.304
331.404,3266,341.404
331.504,3267,341.504
331.604,3268,341.604
331.704,3269,341.704
331.804,3270,341.804
331.904,3271,341.904
332.004,3272,342.004
332.104,3273,342.104
332.304,3274,342.304
332.404,3275,342.404
332.504,3276,342.504
332.604,3277,342.604
332.704,3278,342.704
332.804,3279,342.804
332.904,3280,342.904
333.004,3281,343.004
333.104,3282,343.104
333.204,3283,343.204
333.304,3284,343.304
333.404,3285,343.404
333.504,3286,343.504
333.604,3287,343.604
333.704,3288,343.704
333.804,3289,343.804
333.904,3290,343.904
334.004,3291,344.004
334.104,3292,344.104
334.204,3293,344.204
334.304,3294,344.304
334.404,3295,344.404
334.504,3296,344.504
334.604,3297,344.604
334.704,3298,344.704
334.804,3299,344.804
334.904,3300,344.904
335.004,3301,345.004
335.104,3302,345.104
335.204,3303,345.204
335.304,3304,345.304
335.404,3305,345.404
335.504,3306,345.504
335.604,3307,345.604
335.704,3308,345.704
335.804,3309,345.804
335.904,3310,345.904
336.004,3311,346.004
336.104,3312,346.104
336.204,3313,346.204
336.304,3314,346.304
336.404,3315,346.404
336.504,3316,346.504
336.604,3317,346.604
336.704,3318,346.704
336.804,3319,346.804
336.904,3320,346.904
337.004,3321,347.004
337.104,3322,347.104
337.204,3323,347.204
337.304,3324,347.304
337.404,3325,347.404
337.504,3326,347.504
337.604,3327,347.604
337.704,3328,347.704
337.804,3329,347.804
337.904,3330,347.904
338.004,3331,348.004
338.104,3332,348.104
338.204,3333,348.204
338.304,3334,348.304
338.404,3335,348.404
338.504,3336,348.504
338.604,3337,348.604
338.704,3338,348.704
338.804,3339,348.804
338.904,3340,348.904
339.004,3341,349.004
339.104,3342,349.104
339.204,3343,349.204
339.304,3344,349.304
339.404,3345,349.404
339.504,3346,349.504
339.604,3347,349.604
339.704,3348,349.704
339.804,3349,349.804
339.904,3350,349.904
340.004,3351,350.004
340.104,3352,350.104
340.204,3353,350.204
340.304,3354,350.304
340.404,3355,350.404
340.504,3356,350.504
340.604,3357,350.604
340.704,3358,350.704
340.804,3359,350.804
340.904,3360,350.904
341.004,3361,351.004
341.104,3362,351.104
341.204,3363,351.204
341.304,3364,351.304
341.404,3365,351.404
341.504,3366,351.504
341.604,3367,351.604
341.704,3368,351.704
341.804,3369,351.804
341.904,3370,351.904
342.004,3371,352.004
342.104,3372,352.104
342.204,3373,352.204
342.304,3374,352.304
342.404,3375,352.404
342.504,3376,352.504
342.604,3377,352.604
342.704,3378,352.704
342.804,3379,352.804
342.904,3380,352.904
343.004,3381,353.004
343.104,3382,353.104
343.204,3383,353.204
343.304,3384,353.304
343.404,3385,353.404
343.504,3386,353.504
343.604,3387,353.604
343.704,3388,353.704
343.804,3389,353.804
343.904,3390,353.904
344.004,3391,354.004
344.104,3392,354.104
344.204,3393,354.204
344.304,3394,354.304
344.404,3395,354.404
344.504,3396,354.504
344.604,3397,354.604
344.704,3398,354.704
344.804,3399,354.804
344.904,3400,354.904
345.004,3401,355.004
345.104,3402,355.104
345.204,3403,355.204
345.304,3404,355.304
345.404,3405,355.404
345.504,3406,355.504
345.604,3407,355.604
345.704,3408,355.704
345.804,3409,355.804
345.904,3410,355.904
346.004,3411,356.004
346.104,3412,356.104
346.204,3413,356.204
346.304,3414,356.304
346.404,3415,356.404
346.504,3416,356.504
346.604,3417,356.604
346.704,3418,356.704
346.804,3419,356.804
346.904,3420,356.904
347.004,3421,357.004
347.104,3422,357.104
347.304,3423,357.304
347.404,3424,357.404
347.504,3425,357.504
347.604,3426,357.604
347.704,3427,357.704
347.804,3428,357.804
347.904,3429,357.904
348.004,3430,358.004
348.104,3431,358.104
348.204,3432,358.204
348.304,3433,358.304
348.404,3434,358.404
348.504,3435,358.504
348.604,3436,358.604
348.704,3437,358.704
348.804,3438,358.804
348.904,3439,358.904
349.004,3440,359.004
349.104,3441,359.104
349.204,3442,359.204
349.304,3443,359.304
349.404,3444,359.404
349.504,3445,359.504
349.604,3446,359.604
349.704,3447,359.704
349.804,3448,359.804
349.904,3449,359.904
350.004,3450,360.004
350.104,3451,360.104
350.204,3452,360.204
350.304,3453,360.304
350.404,3454,360.404
350.504,3455,360.504
350.604,3456,360.604
350.704,3457,360.704
350.804,3458,360.804
350.904,3459,360.904
351.004,3460,361.004
351.104,3461,361.104
351.204,3462,361.204
351.304,3463,361.304
351.404,3464,361.404
351.504,3465,361.504
351.604,3466,361.604
351.704,3467,361.704
351.804,3468,361.804
351.904,3469,361.904
352.004,3470,362.004
352.104,3471,362.104
352.204,3472,362.204
352.304,3473,362.304
352.404,3474,362.404
352.504,3475,362.504
352.604,3476,362.604
352.704,3477,362.704
352.804,3478,362.804
352.904,3479,362.904
353.004,3480,363.004
353.104,3481,363.104
353.204,3482,363.204
353.304,3483,363.304
353.404,3484,363.404
353.504,3485,363.504
353.604,3486,363.604
353.704,3487,363.704
353.804,3488,363.804
353.904,3489,363.904
354.004,3490,364.004
354.104,3491,364.104
354.204,3492,364.204
354.304,3493,364.304
354.404,3494,364.404
354.504,3495,364.504
354.604,3496,364.604
354.704,3497,364.704
354.804,3498,364.804
354.904,3499,364.904
355.004,3500,365.004
355.104,3501,365.104
355.204,3502,365.204
355.304,3503,365.304
355.404,3504,365.404
355.504,3505,365.504
355.604,3506,365.604
355.704,3507,365.704
355.804,3508,365.804
355.904,3509,365.904
356.004,3510,366.004
356.104,3511,366.104
356.204,3512,366.204
356.304,3513,366.304
356.404,3514,366.404
356.504,3515,366.504
356.604,3516,366.604
356.704,3517,366.704
356.804,3518,366.804
356.904,3519,366.904
357.004,3520,367.004
357.104,3521,367.104
357.204,3522,367.204
357.304,3523,367.304
357.404,3524,367.404
357.504,3525,367.504
357.604,3526,367.604
357.804,3527,367.804
357.904,3528,367.904
358.004,3529,368.004
358.104,3530,368.104
358.204,3531,368.204
358.304,3532,368.304
358.404,3533,368.404
358.504,3534,368.504
358.604,3535,368.604
358.704,3536,368.704
358.804,3537,368.804
358.904,3538,368.904
359.004,3539,369.004
359.104,3540,369.104
359.204,3541,369.204
359.304,3542,369.304
359.404,3543,369.404
359.504,3544,369.504
359.604,3545,369.604
359.704,3546,369.704
359.804,3547,369.804
359.904,3548,369.904
360.004,3549,370.004
360.104,3550,370.104
360.204,3551,370.204
360.304,3552,370.304
360.404,3553,370.404
360.504,3554,370.504
360.604,3555,370.604
360.704,3556,370.704
360.804,3557,370.804
360.904,3558,370.904
361.004,3559,371.004
361.104,3560,371.104
361.204,3561,371.204
361.304,3562,371.304
361.404,3563,371.404
361.504,3564,371.504
361.604,3565,371.604
361.704,3566,371.704
361.804,3567,371.804
361.904,3568,371.904
362.004,3569,372.004
362.104,3570,372.104
362.204,3571,372.204
362.304,3572,372.304
362.404,3573,372.404
362.504,3574,372.504
362.604,3575,372.604
362.704,3576,372.704
362.804,3577,372.804
363.004,3578,373.004
363.104,3579,373.104
363.204,3580,373.204
363.304,3581,373.304
363.404,3582,373.404
363.504,3583,373.504
363.604,3584,373.604
363.704,3585,373.704
363.804,3586,373.804
363.904,3587,373.904
364.004,3588,374.004
364.104,3589,374.104
364.204,3590,374.204
364.304,3591,374.304
364.404,3592,374.404
364.504,3593,374.504
364.604,3594,374.604
364.704,3595,374.704
364.804,3596,374.804
364.904,3597,374.904
365.004,3598,375.004
365.104,3599,375.104
365.204,3600,375.204
365.304,3601,375.304
365.404,3602,375.404
365.504,3603,375.504
365.604,3604,375.604
365.704,3605,375.704
365.804,3606,375.804
365.904,3607,375.904
366.004,3608,376.004
366.104,3609,376.104
366.204,3610,376.204
366.304,3611,376.304
366.404,3612,376.404
366.504,3613,376.504
366.604,3614,376.604
366.704,3615,376.704
366.804,3616,376.804
366.904,3617,376.904
367.004,3618,377.004
367.104,3619,377.104
367.204,3620,377.204
367.304,3621,377.304
367.404,3622,377.404
367.504,3623,377.504
367.604,3624,377.604
367.704,3625,377.704
367.804,3626,377.804
367.904,3627,377.904
368.004,3628,378.004
368.104,3629,378.104
368.204,3630,378.204
368.304,3631,378.304
368.404,3632,378.404
368.504,3633,378.504
368.604,3634,378.604
368.704,3635,378.704
368.804,3636,378.804
368.904,3637,378.904
369.004,3638,379.004
369.104,3639,379.104
369.204,3640,379.204
369.304,3641,379.304
369.404,3642,379.404
369.504,3643,379.504
369.604,3644,379.604
369.704,3645,379.704
369.804,3646,379.804
369.904,3647,379.904
370.004,3648,380.004
370.104,3649,380.104
370.204,3650,380.204
370.304,3651,380.304
370.404,3652,380.404
370.504,3653,380.504
370.604,3654,380.604
370.704,3655,380.704
370.804,3656,380.804
370.904,3657,380.904
371.004,3658,381.004
371.104,3659,381.104
371.204,3660,381.204
371.304,3661,381.304
371.404,3662,381.404
371.504,3663,381.504
371.604,3664,381.604
371.704,3665,381.704
371.804,3666,381.804
371.904,3667,381.904
372.004,3668,382.004
372.104,3669,382.104
372.204,3670,382.204
372.304,3671,382.304
372.404,3672,382.404
372.504,3673,382.504
372.604,3674,382.604
372.704,3675,382.704
372.804,3676,382.804
372.904,3677,382.904
373.004,3678,383.004
373.104,3679,383.104
373.204,3680,383.204
373.304,3681,383.304
373.404,3682,383.404
373.504,3683,383.504
373.604,3684,383.604
373.704,3685,383.704
373.804,3686,383.804
373.904,3687,383.904
374.004,3688,384.004
374.104,3689,384.104
374.204,3690,384.204
374.304,3691,384.304
374.404,3692,384.404
374.504,3693,384.504
374.604,3694,384.604
374.704,3695,384.704
374.804,3696,384.804
374.904,3697,384.904
375.004,3698,385.004
375.104,3699,385.104
375.204,3700,385.204
375.304,3701,385.304
375.404,3702,385.404
375.504,3703,385.504
375.604,3704,385.604
375.704,3705,385.704
375.804,3706,385.804
375.904,3707,385.904
376.004,3708,386.004
376.104,3709,386.104
376.204,3710,386.204
376.304,3711,386.304
376.404,3712,386.404
376.504,3713,386.504
376.604,3714,386.604
376.704,3715,386.704
376.804,3716,386.804
376.904,3717,386.904
377.004,3718,387.004
377.104,3719,387.104
377.204,3720,387.204
377.304,3721,387.304
377.404,3722,387.404
377.504,3723,387.504
377.604,3724,387.604
377.704,3725,387.704
377.804,3726,387.804
377.904,3727,387.904
378.004,3728,388.004
378.104,3729,388.104
